pos,corr_resp,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,
150,v,,,,,15,0,60,1,674.1625475999899,675.1455682999222,675.1455682999222,675.1455682999222,675.1455682999222,675.1621510999976,676.1620101999724,676.1620101999724,v,1,0.6634624999715015,None,286699,001,2023-10-17_22h50.55.379,motor_sequence_learning,2023.1.3,59.978647592482915,
-50,x,,,,,15,1,61,0,676.8448626999743,677.8286780000199,677.8286780000199,677.8286780000199,677.8286780000199,677.8456231999444,678.8288625999121,678.8288625999121,x,1,0.5119116000132635,None,286699,001,2023-10-17_22h50.55.379,motor_sequence_learning,2023.1.3,59.978647592482915,
50,c,,,,,15,2,62,2,679.3618003999582,680.3621665999526,680.3621665999526,680.3621665999526,680.3621665999526,680.3621665999526,681.3616772999521,681.3616772999521,c,1,0.8329660000745207,None,286699,001,2023-10-17_22h50.55.379,motor_sequence_learning,2023.1.3,59.978647592482915,
-150,z,,,,,15,3,63,3,682.2120585999219,683.2121893999865,683.2121893999865,683.2121893999865,683.2121893999865,683.2121893999865,684.211926399963,684.211926399963,z,1,0.6058490000432357,None,286699,001,2023-10-17_22h50.55.379,motor_sequence_learning,2023.1.3,59.978647592482915,
150,v,,,,,16,0,64,1,684.8449596000137,685.8452372999163,685.8452372999163,685.8452372999163,685.8452372999163,685.8452372999163,686.8284752999898,686.8284752999898,v,1,0.7270504001062363,None,286699,001,2023-10-17_22h50.55.379,motor_sequence_learning,2023.1.3,59.978647592482915,
-150,z,,,,,16,1,65,3,687.5789889999432,688.5786159000127,688.5786159000127,688.5786159000127,688.5786159000127,688.5786159000127,689.578858199995,689.578858199995,z,1,0.5392091000685468,None,286699,001,2023-10-17_22h50.55.379,motor_sequence_learning,2023.1.3,59.978647592482915,
-50,x,,,,,16,2,66,0,690.144902799977,691.1454637999414,691.1454637999414,691.1454637999414,691.1454637999414,691.1454637999414,692.145102599985,692.145102599985,x,1,0.6261626000050455,None,286699,001,2023-10-17_22h50.55.379,motor_sequence_learning,2023.1.3,59.978647592482915,
150,v,,,,,16,3,67,1,692.7952285999199,693.7948305999162,693.7948305999162,693.7948305999162,693.7948305999162,693.7948305999162,694.7948047999525,694.7948047999525,v,1,0.891629199963063,None,286699,001,2023-10-17_22h50.55.379,motor_sequence_learning,2023.1.3,59.978647592482915,
-50,x,,,,,17,0,68,0,695.7116043999558,696.7115048000123,696.7115048000123,696.7115048000123,696.7115048000123,696.7115048000123,697.7122586999321,697.7122586999321,x,1,0.6198646000120789,None,286699,001,2023-10-17_22h50.55.379,motor_sequence_learning,2023.1.3,59.978647592482915,
-50,x,,,,,17,1,69,0,698.3615313000046,699.3615644000238,699.3615644000238,699.3615644000238,699.3615644000238,699.3615644000238,700.3619726999896,700.3619726999896,x,1,0.5933652999810874,None,286699,001,2023-10-17_22h50.55.379,motor_sequence_learning,2023.1.3,59.978647592482915,
150,v,,,,,17,2,70,1,700.9782468000194,701.9628698999295,701.9628698999295,701.9628698999295,701.9628698999295,701.979149300023,702.9781958999811,702.9781958999811,v,1,0.986195300007239,None,286699,001,2023-10-17_22h50.55.379,motor_sequence_learning,2023.1.3,59.978647592482915,
50,c,,,,,17,3,71,2,703.9949899999192,704.9950217999285,704.9950217999285,704.9950217999285,704.9950217999285,704.9950217999285,705.9946930999868,705.9946930999868,v,0,0.7223766000242904,None,286699,001,2023-10-17_22h50.55.379,motor_sequence_learning,2023.1.3,59.978647592482915,
-150,z,,,,,18,0,72,3,706.745093400008,707.74465160002,707.74465160002,707.74465160002,707.74465160002,707.74465160002,708.7444784999825,708.7444784999825,z,1,0.5907109000254422,None,286699,001,2023-10-17_22h50.55.379,motor_sequence_learning,2023.1.3,59.978647592482915,
50,c,,,,,18,1,73,2,709.3615374999354,710.3449118999997,710.3449118999997,710.3449118999997,710.3449118999997,710.3614632999524,711.3611020999961,711.3611020999961,c,1,0.7347883000038564,None,286699,001,2023-10-17_22h50.55.379,motor_sequence_learning,2023.1.3,59.978647592482915,
-50,x,,,,,18,2,74,0,712.1283505000174,713.1289060999407,713.1289060999407,713.1289060999407,713.1289060999407,713.1289060999407,714.128144999966,714.128144999966,x,1,0.7777940999949351,None,286699,001,2023-10-17_22h50.55.379,motor_sequence_learning,2023.1.3,59.978647592482915,
-50,x,,,,,18,3,75,0,714.92813809996,715.9278664999874,715.9278664999874,715.9278664999874,715.9278664999874,715.9278664999874,716.9284118999494,716.9284118999494,x,1,0.6246472999919206,None,286699,001,2023-10-17_22h50.55.379,motor_sequence_learning,2023.1.3,59.978647592482915,
-150,z,,,,,19,0,76,3,717.5779198999517,718.5777993999654,718.5777993999654,718.5777993999654,718.5777993999654,718.5777993999654,719.5777863999829,719.5777863999829,z,1,0.5251396000385284,None,286699,001,2023-10-17_22h50.55.379,motor_sequence_learning,2023.1.3,59.978647592482915,
-50,x,,,,,19,1,77,0,720.1276860999642,721.1279173999792,721.1279173999792,721.1279173999792,721.1279173999792,721.1279173999792,722.1282063999679,722.1282063999679,x,1,0.7726686000823975,None,286699,001,2023-10-17_22h50.55.379,motor_sequence_learning,2023.1.3,59.978647592482915,
150,v,,,,,19,2,78,1,722.9276659999741,723.9276615999406,723.9276615999406,723.9276615999406,723.9276615999406,723.9276615999406,724.9275707999477,724.9275707999477,v,1,0.9413251000223681,None,286699,001,2023-10-17_22h50.55.379,motor_sequence_learning,2023.1.3,59.978647592482915,
-150,z,,,,,19,3,79,3,725.8946940000169,726.8788139999378,726.8788139999378,726.8788139999378,726.8788139999378,726.8948461000109,727.8777895999374,727.8777895999374,z,1,0.7349224999779835,None,286699,001,2023-10-17_22h50.55.379,motor_sequence_learning,2023.1.3,59.978647592482915,
150,v,,,,,20,0,80,1,728.644297300023,729.6442062999122,729.6442062999122,729.6442062999122,729.6442062999122,729.6442062999122,730.6275952999713,730.6275952999713,v,1,0.8636069999774918,None,286699,001,2023-10-17_22h50.55.379,motor_sequence_learning,2023.1.3,59.978647592482915,
-50,x,,,,,20,1,81,0,731.5111442999914,732.5110911999363,732.5110911999363,732.5110911999363,732.5110911999363,732.5110911999363,733.5111195999198,733.5111195999198,x,1,0.8574510000180453,None,286699,001,2023-10-17_22h50.55.379,motor_sequence_learning,2023.1.3,59.978647592482915,
-50,x,,,,,20,2,82,0,734.3941705999896,735.3942413999466,735.3942413999466,735.3942413999466,735.3942413999466,735.3942413999466,736.3946684999391,736.3946684999391,x,1,0.6123353999573737,None,286699,001,2023-10-17_22h50.55.379,motor_sequence_learning,2023.1.3,59.978647592482915,
50,c,,,,,20,3,83,2,737.0276097999886,738.028498300002,738.028498300002,738.028498300002,738.028498300002,738.028498300002,739.0271830999991,739.0271830999991,c,1,0.9572573999175802,None,286699,001,2023-10-17_22h50.55.379,motor_sequence_learning,2023.1.3,59.978647592482915,
150,v,,,,,21,0,84,1,740.010780600016,741.0107435999671,741.0107435999671,741.0107435999671,741.0107435999671,741.0107435999671,741.9938467999455,741.9938467999455,v,1,1.1108847999712452,None,286699,001,2023-10-17_22h50.55.379,motor_sequence_learning,2023.1.3,59.978647592482915,
50,c,,,,,21,1,85,2,743.1273307999363,744.1288040999789,744.1288040999789,744.1288040999789,744.1288040999789,744.1288040999789,745.1107414999278,745.1107414999278,c,1,0.7241123999701813,None,286699,001,2023-10-17_22h50.55.379,motor_sequence_learning,2023.1.3,59.978647592482915,
